subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Basic 7,Punctuation,"The purpose of using ellipses (...) is to:",multiple_choice,b,"**Ellipses** (...) are used to indicate an omission of words from quoted text or a pause in thought.",hard,10,60,Show excitement,Indicate omitted words or a pause,End a sentence,Join two words
English Language,Basic 7,Creative Writing,"The person or animal around whom the story revolves is the:",multiple_choice,a,"The **protagonist** is the main character who faces the central conflict and drives the plot.",easy,10,30,Protagonist,Antagonist,Narrator,Author
English Language,Basic 7,Creative Writing,"What is the **setting** in a story?",multiple_choice,c,"The **setting** refers to the time, place, and environment in which the story's events unfold.",easy,10,30,The main character,The central problem,The time and place of the story,The message of the story
English Language,Basic 7,Creative Writing,"The series of events that make up a story is called the:",multiple_choice,a,"The **plot** is the sequence of events that builds the narrative, including exposition, rising action, climax, falling action, and resolution.",easy,10,30,Plot,Theme,Setting,Characterization
English Language,Basic 7,Creative Writing,"Which element of creative writing refers to the underlying message or moral of the story?",multiple_choice,b,"The **theme** is the central idea, universal truth, or underlying message that the author explores throughout the story.",medium,10,45,Plot,Theme,Setting,Conflict
English Language,Basic 7,Creative Writing,"When a writer gives human qualities to inanimate objects, they are using:",multiple_choice,d,"**Personification** is a literary device where human qualities or actions are attributed to animals, objects, or abstract ideas.",medium,10,45,Simile,Metaphor,Alliteration,Personification
English Language,Basic 7,Creative Writing,"To create suspense in a story, a writer might use:",multiple_choice,a,"**Foreshadowing** involves hints or clues about future events, which can build anticipation and suspense for the reader.",medium,10,45,Foreshadowing,Flashback,Dialogue,Imagery
English Language,Basic 7,Creative Writing,"If a story is told from the perspective of a character within the story, using ""I"" or ""we,"" it is in what **point of view**?",multiple_choice,a,"**First-person point of view** uses pronouns like 'I' and 'we' as the narrator is a character directly involved in the events.",medium,10,45,First-person,Second-person,Third-person limited,Third-person omniscient
English Language,Basic 7,Creative Writing,"What is the purpose of **descriptive writing**?",multiple_choice,c,"**Descriptive writing** aims to create a vivid and immersive experience for the reader by appealing to their senses and painting a detailed picture.",easy,10,30,To provide facts and figures,To convince the reader of something,To create a clear picture in the reader's mind,To explain how to do something
English Language,Basic 7,Creative Writing,"The central struggle between two opposing forces in a story is the:",multiple_choice,b,"The **conflict** is the driving force of the plot, representing the struggle the protagonist faces, either internal or external.",medium,10,45,Plot,Conflict,Resolution,Theme
English Language,Basic 7,Creative Writing,"Using words like ""boom,"" ""hiss,"" or ""buzz"" to create sound effects is an example of:",multiple_choice,a,"**Onomatopoeia** is the formation of a word from a sound associated with what is named (e.g., cuckoo, sizzle).",easy,10,30,Onomatopoeia,Simile,Metaphor,Hyperbole
English Language,Basic 7,Creative Writing,"What is the **resolution** of a story?",multiple_choice,c,"The **resolution** is the conclusion of the story's plot, where the main conflict is resolved and loose ends are tied up.",medium,10,45,The beginning of the story,The turning point of the story,The ending where the conflict is resolved,The introduction of characters
English Language,Basic 7,Creative Writing,"When a writer directly compares two unlike things using ""like"" or ""as,"" it is a:",multiple_choice,b,"A **simile** is a figure of speech that directly compares two different things using the words ""like"" or ""as"".",easy,10,30,Metaphor,Simile,Personification,Hyperbole
English Language,Basic 7,Creative Writing,"A character who undergoes significant change throughout the story is a:",multiple_choice,a,"A **dynamic character** (or round character) undergoes internal changes or development as a result of the plot's events.",hard,10,60,Dynamic character,Static character,Flat character,Stock character
English Language,Basic 7,Creative Writing,"What is the main difference between **fiction** and **non-fiction**?",multiple_choice,c,"**Fiction** is imaginative or invented storytelling, while **non-fiction** is based on facts, real events, and real people.",medium,10,45,Fiction is long, non-fiction is short,Fiction is for adults, non-fiction is for children,Fiction is made up, non-fiction is factual,Fiction is boring, non-fiction is exciting
English Language,Basic 7,Creative Writing,"When an author uses vivid language to appeal to the five senses, they are creating:",multiple_choice,d,"**Imagery** is the use of descriptive language to create sensory experiences for the reader, appealing to sight, sound, smell, taste, and touch.",medium,10,45,Dialogue,Plot,Theme,Imagery
English Language,Basic 7,Creative Writing,"The **tone** of a piece of writing refers to the author's:",multiple_choice,b,"The **tone** is the author's attitude towards the subject, characters, or audience, conveyed through word choice and writing style.",medium,10,45,Message,Attitude,Mood,Plot
English Language,Basic 7,Creative Writing,"What is a **dialogue** in creative writing?",multiple_choice,a,"**Dialogue** is a conversational passage or a spoken or written exchange of conversation between two or more characters.",easy,10,30,Conversation between characters,A character's inner thoughts,The author's notes,A description of the setting
English Language,Basic 7,Creative Writing,"A story with a clear message or lesson, often involving animals as characters, is typically a:",multiple_choice,d,"A **fable** is a short story, typically with animals as characters, conveying a moral.",medium,10,45,Novel,Poem,Play,Fable
English Language,Basic 7,Creative Writing,"What is the purpose of a **narrator** in a story?",multiple_choice,b,"The **narrator** is the person or voice that tells the story, controlling the point of view and how the story unfolds.",easy,10,30,To be the main character,To tell the story,To solve the problem,To draw pictures
English Language,Basic 7,Creative Writing,"When a writer intentionally uses words with opposite meanings placed together (e.g., 'jumbo shrimp'), it is an example of:",multiple_choice,c,"An **oxymoron** is a figure of speech in which apparently contradictory terms appear in conjunction (e.g., 'living dead', 'original copy').",hard,10,60,Paradox,Irony,Oxymoron,Antithesis
English Language,Basic 7,Creative Writing,"The opening of a story that introduces characters, setting, and basic situation is called the:",multiple_choice,a,"The **exposition** is the beginning of a story where the background information on the characters, setting, and basic plot points are introduced.",medium,10,45,Exposition,Rising action,Climax,Resolution
English Language,Basic 7,Creative Writing,"A story written to be performed by actors is a:",multiple_choice,b,"A **play** (or drama) is a literary genre designed for stage performance, involving dialogue and action.",easy,10,30,Novel,Play,Poem,Short story
English Language,Basic 7,Creative Writing,"What is the purpose of **flashback** in a narrative?",multiple_choice,c,"A **flashback** is a literary device that interrupts the chronological flow of a story to present an event that occurred earlier, often to provide context or character insight.",medium,10,45,To predict future events,To confuse the reader,To reveal past events,To end the story quickly
English Language,Basic 7,Creative Writing,"When a writer uses an object or idea to stand for something else, it is known as:",multiple_choice,d,"**Symbolism** is the use of objects, people, or ideas to represent qualities or concepts beyond their literal meaning.",medium,10,45,Alliteration,Personification,Hyperbole,Symbolism
English Language,Basic 7,Creative Writing,"To show a character's inner thoughts and feelings, a writer might use:",multiple_choice,a,"An **internal monologue** or stream of consciousness allows the reader access to a character's private thoughts and emotions.",hard,10,60,Internal monologue,External conflict,Dialogue,Narrative summary
English Language,Basic 7,Language Structure,"A sentence that expresses a complete thought and can stand alone is called an:",multiple_choice,b,"An **independent clause** (or main clause) contains a subject and a predicate and can function as a complete sentence.",easy,10,30,Dependent clause,Independent clause,Phrase,Fragment
English Language,Basic 7,Language Structure,"Identify the **dependent clause** in the sentence: ""Because it was raining, we stayed indoors.""",multiple_choice,a,"A **dependent clause** (or subordinate clause) contains a subject and a predicate but cannot stand alone as a complete sentence; it begins with a subordinating conjunction (e.g., 'because', 'although', 'if').",medium,10,45,Because it was raining,we stayed indoors,we stayed,indoors
English Language,Basic 7,Language Structure,"Which of the following is a **simple sentence**?",multiple_choice,c,"A **simple sentence** contains one independent clause (one subject and one verb/predicate).",medium,10,45,He ran, and he jumped.,Although it was late, he continued to work.,The bird sang beautifully.,She studies because she wants to pass.
English Language,Basic 7,Language Structure,"A sentence that combines two or more independent clauses is a:",multiple_choice,a,"A **compound sentence** consists of two or more independent clauses, typically joined by a coordinating conjunction (FANBOYS: for, and, nor, but, or, yet, so) or a semicolon.",medium,10,45,Compound sentence,Complex sentence,Simple sentence,Compound-complex sentence
English Language,Basic 7,Language Structure,"Which of these is a **complex sentence**?",multiple_choice,b,"A **complex sentence** contains one independent clause and at least one dependent clause.",hard,10,60,I like apples and oranges.,Although it was cold, we went for a walk.,She sings and dances.,He ate dinner.
English Language,Basic 7,Language Structure,"In the sentence ""The tall, old tree stood majestically,"" the phrase ""tall, old"" is an example of an **adjective phrase**.",multiple_choice,a,"An **adjective phrase** is a group of words that describes a noun or pronoun. Here, 'tall, old' describes 'tree'.",medium,10,45,True,False,Partially true,Irrelevant
English Language,Basic 7,Language Structure,"What is the main function of a **subject** in a sentence?",multiple_choice,c,"The **subject** of a sentence is the noun or pronoun that performs the action of the verb or is described by the verb.",easy,10,30,To describe the action,To tell when something happened,To perform the action of the verb,To describe the object
English Language,Basic 7,Language Structure,"The part of a sentence that contains the verb and tells what the subject does or is, is called the:",multiple_choice,a,"The **predicate** is the part of a sentence or clause containing a verb and stating something about the subject (e.g., 'ran fast', 'is happy').",easy,10,30,Predicate,Subject,Object,Phrase
English Language,Basic 7,Language Structure,"In the sentence ""She quickly ran home,"" ""quickly ran home"" is a:",multiple_choice,b,"A **verb phrase** consists of a main verb and one or more helping verbs. In this case, 'quickly ran home' is a predicate which includes the verb and modifiers.",medium,10,45,Noun phrase,Verb phrase,Adjective phrase,Prepositional phrase
English Language,Basic 7,Language Structure,"Identify the **prepositional phrase** in: ""The cat slept **under the table**.""",multiple_choice,c,"A **prepositional phrase** begins with a preposition (e.g., under) and ends with a noun or pronoun (the object of the preposition).",easy,10,30,The cat,slept,under the table,slept under
English Language,Basic 7,Language Structure,"Which sentence uses **parallelism** correctly?",multiple_choice,b,"**Parallelism** (or parallel structure) means using the same pattern of words to show that two or more ideas have the same level of importance.",hard,10,60,He likes to swim, to run, and cycling.,He likes to swim, to run, and to cycle.,He likes swimming, to run, and cycling.,He likes to swim, run, and also cycling.
English Language,Basic 7,Language Structure,"What is a **fragment** in terms of sentence structure?",multiple_choice,a,"A **fragment** is an incomplete sentence; it lacks a subject, a predicate, or both, or it is a dependent clause standing alone.",medium,10,45,An incomplete sentence,A very long sentence,A sentence with many clauses,A sentence that asks a question
English Language,Basic 7,Language Structure,"The sentence ""Although he was tired, he finished his homework"" is a:",multiple_choice,a,"This is a **complex sentence** because it has one independent clause ('he finished his homework') and one dependent clause ('Although he was tired').",medium,10,45,Complex sentence,Compound sentence,Simple sentence,Fragment
English Language,Basic 7,Language Structure,"What is a **run-on sentence**?",multiple_choice,b,"A **run-on sentence** occurs when two or more independent clauses are joined without proper punctuation or conjunctions.",medium,10,45,A very short sentence,Two or more independent clauses joined improperly,A sentence that is too long,A sentence that asks a question
English Language,Basic 7,Language Structure,"In the sentence ""The girl with the blue dress is my sister,"" what kind of phrase is ""with the blue dress""?",multiple_choice,c,"""With the blue dress"" is a **prepositional phrase** acting as an adjective, describing ""girl"".",hard,10,60,Adverbial phrase,Verb phrase,Adjectival phrase,Noun phrase
English Language,Basic 7,Language Structure,"Which of the following is a **compound-complex sentence**?",multiple_choice,d,"A **compound-complex sentence** contains two or more independent clauses and at least one dependent clause.",hard,10,60,She sang and danced.,Because it was raining, we stayed inside.,He likes apples, but she prefers oranges.,Although it was late, he continued to work, and he finished the report.
English Language,Basic 7,Language Structure,"The sentence ""Eat your vegetables"" is an example of what type of sentence?",multiple_choice,b,"An **imperative sentence** gives a command, request, or instruction.",easy,10,30,Declarative,Imperative,Interrogative,Exclamatory
English Language,Basic 7,Language Structure,"What is a **subordinating conjunction**?",multiple_choice,a,"A **subordinating conjunction** (e.g., 'although', 'because', 'while', 'if') introduces a dependent clause and connects it to an independent clause.",medium,10,45,A word that introduces a dependent clause,A word that joins two independent clauses,A word that describes a noun,A word that shows emotion
English Language,Basic 7,Language Structure,"Identify the **direct object** in the sentence: ""She ate **an apple**.""",multiple_choice,b,"The **direct object** is the noun or pronoun that receives the action of the verb.",medium,10,45,She,an apple,ate,an
English Language,Basic 7,Language Structure,"In the sentence ""The sun shines brightly,"" ""brightly"" is an adverb modifying the verb ""shines"". What kind of phrase is ""brightly"" if it were expanded to ""in a bright way""?",multiple_choice,b,"When an adverb is expanded into a phrase (e.g., 'brightly' to 'in a bright way'), it often forms an **adverbial phrase**.",medium,10,45,Noun phrase,Adverbial phrase,Adjectival phrase,Prepositional phrase
English Language,Basic 7,Language Structure,"What is the primary function of a **conjunction** in language structure?",multiple_choice,c,"A **conjunction** connects words, phrases, clauses, or sentences.",easy,10,30,To describe actions,To show possession,To join words or clauses,To express emotion
English Language,Basic 7,Language Structure,"The phrase ""to sing loudly"" is an example of an:",multiple_choice,a,"An **infinitive phrase** consists of an infinitive (to + verb) and any modifiers or complements.",hard,10,60,Infinitive phrase,Gerund phrase,Participial phrase,Prepositional phrase
English Language,Basic 7,Language Structure,"A sentence that makes a statement or expresses an opinion is a:",multiple_choice,a,"A **declarative sentence** makes a statement or expresses an opinion and ends with a period.",easy,10,30,Declarative sentence,Interrogative sentence,Imperative sentence,Exclamatory sentence
English Language,Basic 7,Language Structure,"Which sentence uses a **coordinating conjunction** correctly to join two independent clauses?",multiple_choice,b,"A **coordinating conjunction** (FANBOYS) connects words, phrases, or clauses of equal grammatical rank.",medium,10,45,He ran quickly but stumbled.,She studied hard, and she passed the exam.,Because it was cold, I wore a jacket.,He is taller than his brother.
English Language,Basic 7,Language Structure,"What is the difference between an **active voice** and a **passive voice** sentence?",multiple_choice,a,"In **active voice**, the subject performs the action. In **passive voice**, the subject receives the action.",medium,10,45,Active: subject performs action; Passive: subject receives action,Active: verb is before subject; Passive: verb is after subject,Active: shorter sentence; Passive: longer sentence,Active: for questions; Passive: for statements
English Language,Basic 7,Grammar and Usage,"Identify the correct form of the verb: ""Everyone **___** happy.""",multiple_choice,b,"**Everyone** is an indefinite pronoun and takes a singular verb.",medium,10,45,are,is,were,be
English Language,Basic 7,Grammar and Usage,"Which of the following is a **transitive verb**?",multiple_choice,c,"A **transitive verb** requires a direct object to complete its meaning (e.g., 'kick the ball' - 'ball' is the direct object).",hard,10,60,sleep,run,eat,appear
English Language,Basic 7,Grammar and Usage,"Choose the sentence with the correct use of **adjectives of quantity**.",multiple_choice,d,"**Adjectives of quantity** (e.g., 'much', 'many', 'some', 'few') specify the amount. 'Much' is for uncountable nouns, 'many' for countable nouns.",medium,10,45,He has many water.,She has much books.,There are a few sugar.,I have many friends.
English Language,Basic 7,Grammar and Usage,"The word ""herself"" is a:",multiple_choice,a,"**Reflexive pronouns** (e.g., myself, yourself, himself, herself, itself, ourselves, yourselves, themselves) refer back to the subject of the sentence.",medium,10,45,Reflexive pronoun,Demonstrative pronoun,Interrogative pronoun,Indefinite pronoun
English Language,Basic 7,Grammar and Usage,"Which sentence uses the correct **verb tense** (simple past)?",multiple_choice,b,"The **simple past tense** describes an action that happened at a specific time in the past and is now finished.",easy,10,30,I am reading a book yesterday.,I read a book yesterday.,I will read a book yesterday.,I have read a book yesterday.
English Language,Basic 7,Grammar and Usage,"What is the **comparative form** of 'beautiful'?",multiple_choice,c,"For longer adjectives, the **comparative form** is typically formed with 'more' (e.g., more beautiful), and the superlative with 'most' (e.g., most beautiful).",medium,10,45,beautifuler,beautifulest,more beautiful,most beautiful
English Language,Basic 7,Grammar and Usage,"Identify the sentence with an **intransitive verb**.",multiple_choice,a,"An **intransitive verb** does not require a direct object to complete its meaning (e.g., 'sleep', 'run', 'smile').",hard,10,60,The baby slept soundly.,She opened the door.,He wrote a letter.,They built a house.
English Language,Basic 7,Grammar and Usage,"The word ""neither"" in ""Neither of them is ready"" functions as a:",multiple_choice,a,"In this context, **neither** is an indefinite pronoun, referring to 'not one or the other'.",hard,10,60,Pronoun,Adverb,Conjunction,Adjective
English Language,Basic 7,Grammar and Usage,"Which sentence correctly uses the **present perfect tense**?",multiple_choice,d,"The **present perfect tense** (has/have + past participle) describes an action that happened at an unspecified time in the past or began in the past and continues to the present.",medium,10,45,She is eating lunch now.,She ate lunch yesterday.,She will eat lunch tomorrow.,She has eaten lunch already.
English Language,Basic 7,Grammar and Usage,"Choose the correct form of the **possessive adjective**:",multiple_choice,b,"**Possessive adjectives** (e.g., my, your, his, her, its, our, their) come before a noun to show ownership.",easy,10,30,The dog wagged it's tail.,The dog wagged its tail.,The dog wagged their tail.,The dog wagged his' tail.
English Language,Basic 7,Grammar and Usage,"What is the difference between ""affect"" and ""effect""?",multiple_choice,a,"**Affect** is typically a verb meaning to influence or produce a change in something. **Effect** is typically a noun meaning a result or consequence.",hard,10,60,Affect is a verb, effect is a noun,Affect is a noun, effect is a verb,They are synonyms,They mean the opposite
English Language,Basic 7,Grammar and Usage,"Which sentence uses the **passive voice**?",multiple_choice,c,"In the **passive voice**, the subject receives the action (e.g., 'The ball was kicked by the boy'). The structure is 'be' verb + past participle.",medium,10,45,The boy kicked the ball.,The ball kicked the boy.,The ball was kicked by the boy.,The boy is kicking the ball.
English Language,Basic 7,Grammar and Usage,"Identify the **indefinite pronoun** in: ""**Someone** left the door open.""",multiple_choice,b,"An **indefinite pronoun** refers to an unspecified person or thing (e.g., someone, anyone, nothing, everybody).",easy,10,30,left,Someone,door,open
English Language,Basic 7,Grammar and Usage,"The word ""below"" can function as a preposition or an adverb. In ""The cat is **below** the table,"" it is a:",multiple_choice,a,"In ""below the table,"" **below** functions as a **preposition** showing the relationship of the cat to the table.",medium,10,45,Preposition,Adverb,Adjective,Conjunction
English Language,Basic 7,Grammar and Usage,"Which word is a **synonym** for 'happy'?",multiple_choice,d,"A **synonym** is a word that has the same or nearly the same meaning as another word.",easy,10,30,sad,angry,tired,joyful
English Language,Basic 7,Grammar and Usage,"Complete the sentence with the correct form: ""If I **___** a bird, I would fly.""",multiple_choice,a,"This is a hypothetical conditional sentence. For wishes or unreal conditions, use **'were'** for all subjects after 'If I'.",hard,10,60,were,was,am,are
English Language,Basic 7,Grammar and Usage,"What is the **auxiliary verb** in the sentence: ""They **have** finished their work.""",multiple_choice,b,"An **auxiliary verb** (or helping verb) accompanies a main verb to form a verb phrase (e.g., 'have', 'be', 'do').",medium,10,45,finished,have,their,work
English Language,Basic 7,Grammar and Usage,"Which of these prepositions indicates **time**?",multiple_choice,c,"**At** can be used to indicate a specific point in time (e.g., at 3 o'clock).",easy,10,30,on,under,at,behind
English Language,Basic 7,Grammar and Usage,"Correct the error in: ""Between you and I, this is a secret.""",multiple_choice,b,"**Between** is a preposition and takes objective pronouns (e.g., 'between you and me').",medium,10,45,Between you and me, this is a secret.,Between you and I, this is a secret.,Between I and you, this is a secret.,Between myself and you, this is a secret.
English Language,Basic 7,Grammar and Usage,"Which type of conjunction connects items of equal grammatical rank?",multiple_choice,c,"**Coordinating conjunctions** (FANBOYS) join words, phrases, or clauses that are grammatically equal.",medium,10,45,Subordinating,Correlative,Coordinating,Adverbial
English Language,Basic 7,Grammar and Usage,"The word ""slowly"" is formed by adding the suffix **-ly** to the adjective ""slow."" What part of speech is ""slowly""?",multiple_choice,a,"Adding **-ly** to many adjectives creates an **adverb**.",easy,10,30,Adverb,Adjective,Noun,Verb
English Language,Basic 7,Grammar and Usage,"What is a **homograph**?",multiple_choice,b,"**Homographs** are words that are spelled the same but have different meanings and sometimes different pronunciations (e.g., 'lead' - to guide vs. 'lead' - a metal).",hard,10,60,Words that sound the same,Words spelled the same but have different meanings,Words with opposite meanings,Words that have similar meanings
English Language,Basic 7,Grammar and Usage,"Choose the sentence with the correct use of **articles** (a, an, the).",multiple_choice,d,"Use **'a'** before words starting with a consonant sound, **'an'** before words starting with a vowel sound, and **'the'** for specific nouns.",medium,10,45,I saw an dog.,He ate a apple.,She bought the new book.,I need an umbrella.
English Language,Basic 7,Grammar and Usage,"The sentence ""He speaks **as if** he knows everything"" uses ""as if"" as a:",multiple_choice,a,"**As if** is a **subordinating conjunction** that introduces a clause of manner or comparison.",hard,10,60,Subordinating conjunction,Coordinating conjunction,Preposition,Adverb
English Language,Basic 7,Grammar and Usage,"Identify the correct sentence structure for direct speech.",multiple_choice,c,"When quoting direct speech, place commas and periods inside the quotation marks, and usually, a comma separates the reporting clause (e.g., 'He said') from the quotation.",medium,10,45,She said ""I am ready"".",She said, ""I am ready"".",She said, ""I am ready."",She said, ""I am ready!""
English Language,Basic 7,Grammar and Usage,"Which word is a **countable noun**?",multiple_choice,b,"**Countable nouns** can be counted and have plural forms (e.g., 'books', 'apples'). **Uncountable nouns** (e.g., 'water', 'information') cannot be counted individually.",easy,10,30,water,books,advice,information
English Language,Basic 7,Grammar and Usage,"The sentence ""The dog chased the cat"" is in what voice?",multiple_choice,a,"In the **active voice**, the subject (the dog) performs the action (chased).",easy,10,30,Active voice,Passive voice,Direct voice,Indirect voice
English Language,Basic 7,Grammar and Usage,"What is the function of the word ""but"" in ""He is smart, but he is lazy""?",multiple_choice,b,"**But** is a coordinating conjunction used to show contrast or opposition.",easy,10,30,To add information,To show contrast,To show cause,To show time
English Language,Basic 7,Grammar and Usage,"Which sentence contains a **gerund phrase**?",multiple_choice,c,"A **gerund phrase** consists of a gerund (verb ending in -ing used as a noun) and any modifiers or objects. It functions as a noun.",hard,10,60,She likes to sing.,Singing loudly is her hobby.,The singing bird is beautiful.,She sings beautifully.
English Language,Basic 7,Grammar and Usage,"What is the common way to form the **plural of most nouns**?",multiple_choice,a,"Most nouns form their plural by adding **-s** or **-es**.",easy,10,30,Adding -s or -es,Changing vowels,Keeping the same form,Adding an apostrophe
English Language,Basic 7,Grammar and Usage,"The word ""often"" tells us **when** an action happens. It is an adverb of:",multiple_choice,c,"**Adverbs of frequency** (e.g., often, never, always, sometimes) tell us how often something happens.",medium,10,45,Manner,Place,Frequency,Time
English Language,Basic 7,Grammar and Usage,"Choose the correct usage: ""There is **less** people here today.""",multiple_choice,a,"**Fewer** is used for countable nouns (people), and **less** is used for uncountable nouns (water, time).",medium,10,45,There are fewer people here today.,There is less people here today.,There are less people here today.,There is fewer people here today.
English Language,Basic 7,Grammar and Usage,"Which of these words is a **demonstrative pronoun**?",multiple_choice,b,"**Demonstrative pronouns** (this, that, these, those) point to specific things.",medium,10,45,who,that,many,some
English Language,Basic 7,Grammar and Usage,"The word ""because"" is a **subordinating conjunction**. It introduces a clause that explains:",multiple_choice,a,"**Because** introduces a clause that gives a reason or cause for the main clause.",easy,10,30,Reason,Time,Condition,Place
English Language,Basic 7,Literature and Poetry,"What is the primary function of **rhyme scheme** in a poem?",multiple_choice,b,"A **rhyme scheme** (e.g., AABB, ABAB) is the pattern of rhymes at the end of lines of a poem or song. It adds musicality and structure.",medium,10,45,To confuse the reader,To create musicality and structure,To make the poem longer,To describe the setting
English Language,Basic 7,Literature and Poetry,"The voice that speaks in a poem is called the:",multiple_choice,c,"The **speaker** (or persona) is the voice behind the poem, not necessarily the poet themselves.",medium,10,45,Author,Narrator,Speaker,Character
English Language,Basic 7,Literature and Poetry,"A stanza in poetry is similar to what in prose?",multiple_choice,a,"A **stanza** is a group of lines forming the basic recurring metrical unit in a poem; it is comparable to a paragraph in prose.",medium,10,45,A paragraph,A sentence,A chapter,A word
English Language,Basic 7,Literature and Poetry,"What is the main purpose of **repetition** in poetry?",multiple_choice,d,"**Repetition** of words, phrases, or lines in poetry can create emphasis, rhythm, mood, or a sense of importance.",medium,10,45,To make the poem longer,To confuse the reader,To ensure perfect rhyme,To create emphasis or rhythm
English Language,Basic 7,Literature and Poetry,"An **ode** is a type of poem that typically:",multiple_choice,b,"An **ode** is a lyrical stanza or poem in praise of, or addressed to, a specific subject.",hard,10,60,Tells a long story,Praises or glorifies someone/something,Has a humorous tone,Is meant to be sung by many people
English Language,Basic 7,Literature and Poetry,"Which term refers to the feeling a literary work evokes in the reader?",multiple_choice,a,"The **mood** (or atmosphere) is the emotional response that the writer intends to evoke in the reader.",medium,10,45,Mood,Tone,Theme,Plot
English Language,Basic 7,Literature and Poetry,"A literary work that criticizes human foolishness or vice through humor or irony is called a:",multiple_choice,d,"**Satire** is the use of humor, irony, exaggeration, or ridicule to expose and criticize people's stupidity or vices, particularly in the context of contemporary politics and other topical issues.",hard,10,60,Fable,Myth,Legend,Satire
English Language,Basic 7,Literature and Poetry,"What is **rhythm** in poetry?",multiple_choice,b,"**Rhythm** is the pattern of stressed and unstressed syllables in a line of poetry, creating a musical quality.",medium,10,45,The pattern of rhymes,The pattern of stressed and unstressed syllables,The length of the lines,The type of language used
English Language,Basic 7,Literature and Poetry,"A **narrative poem** is a poem that:",multiple_choice,c,"A **narrative poem** tells a story, often with a plot, characters, and a setting.",medium,10,45,Expresses personal feelings,Has no specific structure,Tells a story,Is always very short
English Language,Basic 7,Literature and Poetry,"Which of these is a characteristic of a **haiku**?",multiple_choice,a,"A **haiku** is a traditional Japanese poem consisting of three lines, with a 5, 7, 5 syllable count, often about nature.",hard,10,60,It has a 5, 7, 5 syllable structure,It must rhyme,It tells a long story,It has exactly four stanzas
English Language,Basic 7,Comprehension Skills,"When you evaluate the **reliability** of a source, you are asking:",multiple_choice,c,"**Reliability** refers to the trustworthiness or accuracy of information. Evaluating it involves considering the source's reputation, expertise, and potential bias.",hard,10,60,How long the text is?,Is the information believable and trustworthy?,Is the text easy to read?,Is the text interesting?
English Language,Basic 7,Comprehension Skills,"What does it mean to **synthesize** information from multiple sources?",multiple_choice,d,"To **synthesize** means to combine information from various sources to form a new, comprehensive understanding or perspective.",hard,10,60,To copy information from one source,To read sources quickly,To summarize each source separately,To combine information from different sources
English Language,Basic 7,Comprehension Skills,"When an author uses **bias** in writing, it means they are:",multiple_choice,b,"**Bias** means a disproportionate weight in favor of or against an idea or thing, usually in a way that is closed-minded, prejudicial, or unfair.",hard,10,60,Presenting only facts,Showing a strong preference or prejudice,Always telling the truth,Writing humorously
English Language,Basic 7,Comprehension Skills,"To find specific numerical data quickly in a long document, the best strategy is:",multiple_choice,a,"**Scanning** is specifically used to quickly find particular pieces of information, such as names, dates, or numbers, by running your eyes over the text.",easy,10,30,Scanning,Skimming,Close reading,Summarizing
English Language,Basic 7,Comprehension Skills,"What is the purpose of **making connections** while reading (text-to-self, text-to-text, text-to-world)?",multiple_choice,c,"**Making connections** helps readers relate to the text on a deeper level, improving engagement and comprehension by linking new information to existing knowledge.",medium,10,45,To find errors in the text,To make the reading process longer,To deepen understanding and engagement,To memorize factual details
English Language,Basic 7,Comprehension Skills,"If a text's purpose is to **explain** how something works, it is likely using which text structure?",multiple_choice,b,"When a text explains how something works or how to do something, it typically uses an **explanatory** or procedural text structure.",medium,10,45,Persuasive,Explanatory/Procedural,Narrative,Descriptive
English Language,Basic 7,Comprehension Skills,"What is the main idea of a passage about **climate change** if it discusses rising temperatures and extreme weather?",multiple_choice,a,"The **main idea** summarizes the core subject and what the author says about it. In this case, the impacts of climate change.",medium,10,45,The impacts of climate change,The history of weather,Types of storms,How to measure temperature
English Language,Basic 7,Comprehension Skills,"To distinguish between the main idea and supporting details, you should remember that supporting details:",multiple_choice,b,"**Supporting details** provide evidence, examples, and further information to elaborate on and prove the main idea.",medium,10,45,Are the most important points,Provide evidence for the main idea,Are found only in the conclusion,Are always found at the beginning of paragraphs
English Language,Basic 7,Comprehension Skills,"When you **visualize** while reading, you are:",multiple_choice,c,"**Visualizing** is a comprehension strategy where readers create mental images based on the text, helping them to understand and remember the content.",medium,10,45,Reading aloud,Drawing pictures on the page,Creating mental images,Memorizing definitions
English Language,Basic 7,Comprehension Skills,"A graphic organizer that shows how events led to an outcome is a:",multiple_choice,a,"A **cause and effect chart** or diagram illustrates the relationship between actions (causes) and their results (effects).",medium,10,45,Cause and effect chart,Venn diagram,Timeline,Flow chart
English Language,Basic 7,Comprehension Skills,"What does it mean to **draw a conclusion** from a text?",multiple_choice,b,"**Drawing a conclusion** involves combining information from the text with your own background knowledge to make a judgment or interpretation that isn't explicitly stated.",hard,10,60,To simply repeat what the text says,To make a judgment based on text and reasoning,To ask a question about the text,To summarize the text in detail
English Language,Basic 7,Comprehension Skills,"If an author uses loaded words and emotional appeals, their likely purpose is to:",multiple_choice,d,"**Loaded words** (words with strong emotional connotations) and **emotional appeals** are common persuasive techniques used to influence the reader's feelings or beliefs.",medium,10,45,Inform,Entertain,Describe,Persuade
